,NewsTweet,branch,difftime,retweet_id,retweet_user,text,tmd,tree
81,682342864366530560,46,0 days 05:44:12.000000000,682429482511151105,277439806,RT @BBCNews: Conser,2015-12-31 05:14:02,False
82,682342864366530560,46,0 days 04:37:54.000000000,682412800514371585,882675674,RT @BBCNews: Conser,2015-12-31 04:07:44,False
83,682342864366530560,46,0 days 04:08:21.000000000,682405360699863041,2366013179,RT @BBCNews: Conser,2015-12-31 03:38:11,False
84,682342864366530560,46,0 days 03:24:33.000000000,682394341353091074,2216811230,RT @BBCNews: Conser,2015-12-31 02:54:23,False
85,682342864366530560,46,0 days 03:21:15.000000000,682393510205648898,3379558079,RT @BBCNews: Conser,2015-12-31 02:51:05,False
86,682342864366530560,46,0 days 01:33:59.000000000,682366513513390080,54327296,RT @BBCNews: Conser,2015-12-31 01:03:49,False
87,682342864366530560,46,0 days 01:24:40.000000000,682364170461966336,2680706465,RT @BBCNews: Conser,2015-12-31 00:54:30,False
88,682342864366530560,46,0 days 01:21:26.000000000,682363357073162241,490669228,RT @BBCNews: Conser,2015-12-31 00:51:16,False
89,682342864366530560,46,0 days 00:46:39.000000000,682354603657146368,203325246,RT @BBCNews: Conser,2015-12-31 00:16:29,False
90,682342864366530560,46,0 days 00:45:46.000000000,682354378926206976,3857108724,RT @BBCNews: Conser,2015-12-31 00:15:36,False
91,682342864366530560,46,0 days 00:40:22.000000000,682353021616025600,1145390978,RT @BBCNews: Conser,2015-12-31 00:10:12,False
92,682333610360217600,73,0 days 19:13:41.000000000,682623945774882816,1715795473,RT @BBCNews: GUARDI,2015-12-31 18:06:45,False
93,682333610360217600,73,0 days 19:11:10.000000000,682623311696760832,2234290370,RT @BBCNews: GUARDI,2015-12-31 18:04:14,False
94,682333610360217600,73,0 days 16:38:04.000000000,682584783109668864,3786926235,RT @BBCNews: GUARDI,2015-12-31 15:31:08,False
95,682333610360217600,73,0 days 14:08:58.000000000,682547261595873281,1575110011,RT @BBCNews: GUARDI,2015-12-31 13:02:02,False
96,682333610360217600,73,0 days 10:56:01.000000000,682498704213962752,3347290719,RT @BBCNews: GUARDI,2015-12-31 09:49:05,False
97,682333610360217600,73,0 days 09:43:14.000000000,682480384223744000,742685995,RT @BBCNews: GUARDI,2015-12-31 08:36:18,False
98,682333610360217600,73,0 days 09:22:23.000000000,682475136847499264,4363930343,RT @BBCNews: GUARDI,2015-12-31 08:15:27,False
99,682333610360217600,73,0 days 09:03:56.000000000,682470495548248065,350929049,RT @BBCNews: GUARDI,2015-12-31 07:57:00,False
100,682333610360217600,73,0 days 07:09:40.000000000,682441739588747264,4209823162,RT @BBCNews: GUARDI,2015-12-31 06:02:44,False
101,682333610360217600,73,0 days 06:20:33.000000000,682429380149116929,277439806,RT @BBCNews: GUARDI,2015-12-31 05:13:37,False
102,682333610360217600,73,0 days 05:56:50.000000000,682423409825951744,2533244275,RT @BBCNews: GUARDI,2015-12-31 04:49:54,False
103,682333610360217600,73,0 days 02:33:01.000000000,682372118928044032,394182676,RT @BBCNews: GUARDI,2015-12-31 01:26:05,False
104,682333610360217600,73,0 days 01:41:32.000000000,682359162068537345,4614553021,RT @BBCNews: GUARDI,2015-12-31 00:34:36,False
105,682333610360217600,73,0 days 01:33:50.000000000,682357222584782849,1444922329,RT @BBCNews: GUARDI,2015-12-31 00:26:54,False
106,682333610360217600,73,0 days 01:23:35.000000000,682354642861297665,203325246,RT @BBCNews: GUARDI,2015-12-31 00:16:39,False
107,682333610360217600,73,0 days 01:23:14.000000000,682354558480334848,142248864,RT @BBCNews: GUARDI,2015-12-31 00:16:18,False
108,682333610360217600,73,0 days 01:22:48.000000000,682354449210294277,31230434,RT @BBCNews: GUARDI,2015-12-31 00:15:52,False
109,682333610360217600,73,0 days 01:19:31.000000000,682353622601052160,243862968,RT @BBCNews: GUARDI,2015-12-31 00:12:35,False
110,682333610360217600,73,0 days 01:06:41.000000000,682350390004822016,4627319541,RT @BBCNews: GUARDI,2015-12-30 23:59:45,False
111,682084761767002112,86,0 days 16:00:48.000000000,682326556354543616,486722762,RT @BBCNews: #Storm,2015-12-30 22:25:02,False
112,682084761767002112,86,0 days 07:51:14.000000000,682203351191191553,1237740068,RT @BBCNews: #Storm,2015-12-30 14:15:28,False
113,682084761767002112,86,0 days 05:05:58.000000000,682161760380530688,837846505,RT @BBCNews: #Storm,2015-12-30 11:30:12,False
114,682084761767002112,86,0 days 04:01:38.000000000,682145571033858049,636874838,RT @BBCNews: #Storm,2015-12-30 10:25:52,False
115,682084761767002112,86,0 days 03:38:43.000000000,682139803283001344,2878713572,RT @BBCNews: #Storm,2015-12-30 10:02:57,False
116,682084761767002112,86,0 days 03:29:10.000000000,682137400492048385,371696031,RT @BBCNews: #Storm,2015-12-30 09:53:24,False
117,682084761767002112,86,0 days 03:21:05.000000000,682135366736953344,19737608,RT @BBCNews: #Storm,2015-12-30 09:45:19,False
118,682084761767002112,86,0 days 03:21:02.000000000,682135355928133632,277439806,RT @BBCNews: #Storm,2015-12-30 09:45:16,False
119,682084761767002112,86,0 days 03:07:00.000000000,682131820285132800,3993699196,RT @BBCNews: #Storm,2015-12-30 09:31:14,False
120,682084761767002112,86,0 days 02:56:20.000000000,682129139290210305,133019619,RT @BBCNews: #Storm,2015-12-30 09:20:34,False
121,682084761767002112,86,0 days 02:41:24.000000000,682125380736684032,2855204111,RT @BBCNews: #Storm,2015-12-30 09:05:38,False
122,682084761767002112,86,0 days 02:37:31.000000000,682124402666926081,96603946,RT @BBCNews: #Storm,2015-12-30 09:01:45,False
123,682084761767002112,86,0 days 02:15:43.000000000,682118917670727680,49393169,RT @BBCNews: #Storm,2015-12-30 08:39:57,False
124,682084761767002112,86,0 days 02:13:07.000000000,682118260742078464,325773355,RT @BBCNews: #Storm,2015-12-30 08:37:21,False
125,682084761767002112,86,0 days 02:00:15.000000000,682115025956433920,4265173719,RT @BBCNews: #Storm,2015-12-30 08:24:29,False
126,682084761767002112,86,0 days 01:35:13.000000000,682108726212456449,170601917,RT @BBCNews: #Storm,2015-12-30 07:59:27,False
127,682084761767002112,86,0 days 01:32:11.000000000,682107959795683328,3062955261,RT @BBCNews: #Storm,2015-12-30 07:56:25,False
128,682084761767002112,86,0 days 01:24:31.000000000,682106031506337792,1048759826,RT @BBCNews: #Storm,2015-12-30 07:48:45,False
129,682160914611585024,98,0 days 15:46:43.000000000,682399164005806085,177423564,RT @BBCNews: Extent,2015-12-31 03:13:33,False
130,682160914611585024,98,0 days 12:49:15.000000000,682354500410195969,2914637591,RT @BBCNews: Extent,2015-12-31 00:16:05,False
131,682160914611585024,98,0 days 08:23:46.000000000,682287692957233153,483074049,RT @BBCNews: Extent,2015-12-30 19:50:36,False
132,682160914611585024,98,0 days 06:57:14.000000000,682265914872483840,277439806,RT @BBCNews: Extent,2015-12-30 18:24:04,False
133,682160914611585024,98,0 days 04:59:53.000000000,682236381482074112,527430292,RT @BBCNews: Extent,2015-12-30 16:26:43,False
134,682160914611585024,98,0 days 04:50:03.000000000,682233905987121152,313139651,RT @BBCNews: Extent,2015-12-30 16:16:53,False
135,682160914611585024,98,0 days 03:39:32.000000000,682216161325531136,35229262,RT @BBCNews: Extent,2015-12-30 15:06:22,False
136,682160914611585024,98,0 days 03:27:31.000000000,682213137353949184,15491360,RT @BBCNews: Extent,2015-12-30 14:54:21,False
137,682160914611585024,98,0 days 02:59:30.000000000,682206087072886784,276943235,RT @BBCNews: Extent,2015-12-30 14:26:20,False
138,682160914611585024,98,0 days 02:59:16.000000000,682206027614400513,19737608,RT @BBCNews: Extent,2015-12-30 14:26:06,False
